t_secs,rss_kb,vmhwm_kb,fds,threads,accept_inflight,panic_total
3481.420,28336,37524,129,9,23,0
3496.424,27660,37524,23,9,23,0
3511.429,27660,37524,51,9,11,0
3526.439,26556,37524,23,9,31,0
3541.445,26984,37524,20,9,7,0
3556.447,27384,37524,20,9,188,0
3571.453,27104,37524,58,9,157,0
3586.465,26184,37524,19,9,6,0
3601.467,27328,37524,78,9,10,0
3616.477,26088,37524,21,9,8,0
3631.489,26044,37524,23,9,10,0
3646.494,27076,37524,54,9,16,0
3661.499,26728,37524,34,9,8,0
3676.500,26044,37524,50,9,12,0
3691.502,26048,37524,29,9,12,0
3706.504,27128,37524,18,9,6,0
3721.506,28116,37524,43,9,28,0
3736.511,26188,37524,87,9,39,0
3751.514,26056,37524,36,9,15,0
3766.518,26056,37524,70,9,10,0
3781.528,26392,37524,75,9,13,0
3796.538,26496,37524,22,9,10,0
3811.547,26044,37524,25,9,16,0
3826.548,27140,37524,34,9,19,0
3841.549,27764,37524,45,9,274,0
3856.576,26044,37524,47,9,17,0
3871.580,27676,37524,80,9,12,0
3886.593,26356,37524,80,9,47,0
3901.598,26224,37524,101,9,27,0
3916.604,28188,37524,172,9,222,0
3931.618,26124,37524,25,9,28,0
3946.624,26124,37524,43,9,14,0
3961.629,26048,37524,46,9,29,0
3976.632,26080,37524,18,9,40,0
3991.636,28140,37524,61,9,11,0
4006.637,27464,37524,148,9,46,0
4021.646,26752,37524,63,9,39,0
4036.653,27152,37524,23,9,10,0
4051.671,28348,37524,20,9,7,0
4066.677,26044,37524,27,9,12,0
4081.678,26044,37524,116,9,46,0
4096.685,26964,37524,22,9,10,0
4111.691,26044,37524,21,9,10,0
4126.693,28648,37524,57,9,12,0
4141.699,28052,37524,58,9,8,0
4156.708,28068,37524,129,9,10,0
4171.714,28064,37524,37,9,20,0
4186.721,26252,37524,21,9,31,0
4201.726,26812,37524,157,9,11,0
4216.744,33520,37524,114,9,25,0
4231.747,26132,37524,21,9,11,0
4246.753,26924,37524,20,9,10,0
4261.758,29692,37524,19,9,5,0
