t_secs,rss_kb,vmhwm_kb,fds,threads,panic_total
7232.051,42384,46868,19,9,0
7262.054,42668,46868,19,9,0
7292.057,41788,46868,20,9,0
7322.060,41748,46868,20,9,0
7352.062,42300,46868,23,9,0
7382.078,41756,46868,20,9,0
7412.081,42060,46868,21,9,0
7442.088,41820,46868,26,9,0
7472.093,42132,46868,19,9,0
7502.101,41692,46868,19,9,0
7532.102,41932,46868,27,9,0
7562.108,42012,46868,20,9,0
7592.109,44340,46868,19,9,0
7622.113,41840,46868,26,9,0
7652.116,42464,46868,22,9,0
7682.121,42104,46868,19,9,0
7712.133,41920,46868,23,9,0
7742.145,42640,46868,20,9,0
7772.168,43536,46868,27,9,0
7802.177,42640,46868,20,9,0
7832.183,42836,46868,21,9,0
7862.190,42124,46868,25,9,0
7892.202,41948,46868,22,9,0
7922.212,42416,46868,26,9,0
7952.222,41676,46868,21,9,0
7982.229,41948,46868,26,9,0
8012.231,41952,46868,19,9,0
8042.235,41632,46868,20,9,0
8072.247,42672,46868,19,9,0
8102.250,42560,46868,26,9,0
8132.256,41692,46868,20,9,0
8162.276,43724,46868,26,9,0
8192.283,41628,46868,19,9,0
8222.290,41756,46868,23,9,0
8252.295,42384,46868,26,9,0
8282.301,43056,46868,19,9,0
8312.319,42644,46868,25,9,0
8342.332,41904,46868,20,9,0
8372.340,42184,46868,26,9,0
8402.354,41692,46868,19,9,0
8432.355,41844,46868,19,9,0
8462.367,42888,46868,19,9,0
8492.369,41652,46868,22,9,0
8522.376,44240,46868,19,9,0
8552.382,42920,46868,20,9,0
8582.397,43116,46868,23,9,0
8612.403,42844,46868,19,9,0
8642.411,42448,46868,19,9,0
8672.414,42760,46868,24,9,0
8702.420,42384,46868,19,9,0
8732.436,43716,46868,21,9,0
8762.452,42096,46868,26,9,0
8792.466,42108,46868,19,9,0
8822.470,41968,46868,20,9,0
8852.472,41692,46868,27,9,0
8882.482,42304,46868,19,9,0
8912.484,43420,46868,26,9,0
8942.487,43788,46868,19,9,0
8972.491,42548,46868,20,9,0
9002.500,42144,46868,19,9,0
9032.504,42240,46868,21,9,0
9062.520,43732,46868,19,9,0
9092.524,42840,46868,26,9,0
9122.530,41564,46868,20,9,0
9152.538,42144,46868,21,9,0
9182.554,41732,46868,19,9,0
9212.555,42452,46868,27,9,0
9242.559,41612,46868,19,9,0
9272.563,41780,46868,20,9,0
9302.571,43960,46868,20,9,0
9332.577,42772,46868,22,9,0
9362.585,42516,46868,25,9,0
9392.590,43220,46868,24,9,0
9422.610,43956,46868,26,9,0
9452.617,42780,46868,19,9,0
9482.624,42344,46868,20,9,0
9512.630,42232,46868,19,9,0
9542.637,43456,46868,26,9,0
9572.642,42104,46868,19,9,0
9602.646,42420,46868,26,9,0
9632.654,42496,46868,21,9,0
9662.658,42328,46868,21,9,0
9692.666,43052,46868,21,9,0
9722.674,42504,46868,21,9,0
9752.699,42312,46868,19,9,0
9782.702,41820,46868,19,9,0
9812.705,42448,46868,27,9,0
9842.718,42076,46868,26,9,0
9872.726,42460,46868,19,9,0
9902.735,42376,46868,25,9,0
9932.747,43624,46868,19,9,0
9962.749,41516,46868,19,9,0
9992.758,41748,46868,26,9,0
10022.762,42096,46868,19,9,0
10052.771,41472,46868,27,9,0
10082.774,41948,46868,20,9,0
10112.778,43036,46868,24,9,0
10142.800,42828,46868,21,9,0
10172.812,42964,46868,19,9,0
10202.816,41884,46868,22,9,0
10232.822,43252,46868,21,9,0
10262.833,43708,46868,19,9,0
10292.848,41900,46868,19,9,0
10322.853,41688,46868,27,9,0
10352.862,41692,46868,20,9,0
10382.871,42792,46868,20,9,0
10412.877,42856,46868,24,9,0
10442.890,43436,46868,24,9,0
10472.900,44196,46868,19,9,0
10502.909,44388,46868,24,9,0
10532.919,44448,46868,20,9,0
10562.922,44448,46868,19,9,0
10592.927,43452,46868,19,9,0
10622.935,43324,46868,20,9,0
10652.938,43756,46868,20,9,0
10682.941,43452,46868,19,9,0
10712.944,43676,46868,24,9,0
10742.959,43564,46868,26,9,0
10772.969,43868,46868,19,9,0
10802.972,43248,46868,27,9,0
10832.975,43092,46868,19,9,0
10862.978,42000,46868,19,9,0
10892.997,42204,46868,21,9,0
10923.008,41948,46868,20,9,0
10953.015,42768,46868,24,9,0
10983.021,41996,46868,19,9,0
11013.022,42908,46868,20,9,0
11043.026,41820,46868,19,9,0
11073.033,41564,46868,19,9,0
11103.037,41600,46868,19,9,0
11133.045,41628,46868,19,9,0
11163.053,41804,46868,22,9,0
11193.055,42460,46868,20,9,0
11223.058,43888,46868,27,9,0
11253.068,41564,46868,20,9,0
11283.075,41564,46868,20,9,0
11313.080,41692,46868,20,9,0
11343.091,43756,46868,24,9,0
11373.098,43808,46868,24,9,0
11403.108,42016,46868,19,9,0
11433.116,41692,46868,24,9,0
11463.126,43992,46868,26,9,0
11493.131,42060,46868,19,9,0
11523.134,42768,46868,27,9,0
11553.145,43548,46868,23,9,0
11583.149,43472,46868,21,9,0
11613.152,42112,46868,20,9,0
11643.159,42124,46868,24,9,0
11673.174,42000,46868,23,9,0
11703.182,41436,46868,25,9,0
11733.187,41676,46868,27,9,0
11763.206,42952,46868,24,9,0
11793.217,42920,46868,19,9,0
11823.220,41888,46868,20,9,0
11853.224,42652,46868,23,9,0
11883.225,42096,46868,19,9,0
11913.230,42076,46868,19,9,0
11943.234,43140,46868,27,9,0
11973.254,42712,46868,24,9,0
12003.260,42400,46868,27,9,0
12033.269,41948,46868,19,9,0
12063.275,41712,46868,19,9,0
12093.281,41904,46868,19,9,0
12123.291,41712,46868,24,9,0
12153.306,41796,46868,25,9,0
12183.319,42460,46868,19,9,0
12213.329,41804,46868,21,9,0
12243.343,41676,46868,19,9,0
12273.366,43776,46868,20,9,0
12303.370,43672,46868,21,9,0
12333.391,43900,46868,24,9,0
12363.395,42448,46868,19,9,0
12393.397,42004,46868,24,9,0
12423.404,42616,46868,20,9,0
12453.412,47228,47372,27,9,0
12483.421,41852,48916,25,9,0
12513.437,42972,48916,27,9,0
12543.453,42584,48916,24,9,0
12573.465,44624,48916,27,9,0
12603.470,43936,48916,27,9,0
12633.478,42368,48916,23,9,0
12663.488,41548,48916,19,9,0
12693.499,41676,48916,19,9,0
12723.504,42564,48916,21,9,0
12753.510,43300,48916,21,9,0
12783.522,43232,48916,19,9,0
12813.527,43124,48916,26,9,0
12843.534,42536,48916,19,9,0
12873.541,41676,48916,19,9,0
12903.543,41436,48916,19,9,0
12933.550,42780,48916,27,9,0
12963.563,41804,48916,20,9,0
12993.580,41600,48916,27,9,0
13023.585,41676,48916,22,9,0
13053.593,42116,48916,21,9,0
13083.596,42252,48916,20,9,0
13113.599,43256,48916,19,9,0
13143.607,43396,48916,22,9,0
13173.612,43176,48916,19,9,0
13203.613,42336,48916,27,9,0
13233.623,42108,48916,24,9,0
13263.640,41888,48916,24,9,0
13293.665,42056,48916,25,9,0
13323.687,41872,48916,25,9,0
13353.698,41996,48916,26,9,0
13383.710,41692,48916,19,9,0
13413.717,41564,48916,20,9,0
13443.722,41760,48916,21,9,0
13473.729,41712,48916,27,9,0
13503.752,43044,48916,20,9,0
13533.763,41584,48916,20,9,0
13563.769,43396,48916,24,9,0
13593.775,41768,48916,19,9,0
13623.786,42192,48916,24,9,0
13653.791,43104,48916,19,9,0
13683.793,42000,48916,24,9,0
13713.802,41788,48916,27,9,0
13743.811,43044,48916,24,9,0
13773.829,43160,48916,26,9,0
13803.843,43680,48916,21,9,0
13833.851,42880,48916,26,9,0
13863.854,43176,48916,19,9,0
13893.861,43596,48916,25,9,0
13923.869,43664,48916,19,9,0
13953.872,43688,48916,26,9,0
13983.879,43204,48916,22,9,0
14013.889,42948,48916,23,9,0
14043.901,43460,48916,26,9,0
14073.916,43316,48916,21,9,0
14103.921,44412,48916,19,9,0
14133.923,44860,48916,24,9,0
14163.939,42848,48916,20,9,0
14193.950,41852,48916,20,9,0
14223.952,42080,48916,24,9,0
14253.962,42072,48916,19,9,0
14283.970,43052,48916,20,9,0
14313.982,42224,48916,25,9,0
14343.992,41948,48916,25,9,0
14374.001,42452,48916,21,9,0
14400.004,41968,48916,21,9,0
