t_secs,rss_kb,vmhwm_kb,fds,threads,panic_total
7862.203,29284,32956,11,9,0
7892.216,30184,32956,11,9,0
7922.220,30572,32956,11,9,0
7952.230,30508,32956,11,9,0
7982.247,30248,32956,11,9,0
8012.258,30248,32956,11,9,0
8042.263,30388,32956,11,9,0
8072.273,30160,32956,11,9,0
8102.287,29540,32956,11,9,0
8132.293,29260,32956,11,9,0
8162.308,29616,32956,11,9,0
8192.315,29580,32956,11,9,0
8222.318,29268,32956,11,9,0
8252.324,29336,32956,11,9,0
8282.330,29776,32956,11,9,0
8312.333,29260,32956,11,9,0
8342.338,29792,32956,11,9,0
8372.347,29560,32956,11,9,0
8402.358,29756,32956,11,9,0
8432.361,29328,32956,11,9,0
8462.370,29284,32956,11,9,0
8492.375,29492,32956,11,9,0
8522.390,29916,32956,11,9,0
8552.399,29648,32956,11,9,0
8582.416,30128,32956,11,9,0
8612.437,30132,32956,11,9,0
8642.446,29316,32956,11,9,0
8672.448,30668,32956,11,9,0
8702.449,29888,32956,11,9,0
8732.462,29304,32956,11,9,0
8762.466,29768,32956,11,9,0
8792.469,29480,32956,11,9,0
8822.482,29260,32956,11,9,0
8852.494,29260,32956,11,9,0
8882.504,30132,32956,11,9,0
8912.508,29936,32956,11,9,0
8942.517,30048,32956,11,9,0
8972.535,30168,32956,11,9,0
9002.541,30476,32956,11,9,0
9032.553,30268,32956,11,9,0
9062.561,30012,32956,12,9,0
9092.563,29980,32956,11,9,0
9122.580,29324,32956,12,9,0
9152.587,30044,32956,11,9,0
9182.592,29624,32956,11,9,0
9212.597,29940,32956,11,9,0
9242.607,30384,32956,11,9,0
9272.612,29460,32956,11,9,0
9302.623,29720,32956,11,9,0
9332.636,29608,32956,11,9,0
9362.648,29864,32956,11,9,0
9392.652,30384,32956,11,9,0
9422.659,29524,32956,11,9,0
9452.671,29832,32956,11,9,0
9482.678,29800,32956,11,9,0
9512.682,29944,32956,11,9,0
9542.698,30264,32956,11,9,0
9572.710,30952,32956,11,9,0
9602.719,30388,32956,11,9,0
9632.733,31580,32956,11,9,0
9662.739,30204,32956,11,9,0
9692.745,29872,32956,11,9,0
9722.754,31396,32956,11,9,0
9752.763,30276,32956,11,9,0
9782.772,30580,32956,11,9,0
9812.775,30080,32956,11,9,0
9842.782,30492,32956,11,9,0
9872.793,29996,32956,11,9,0
9902.804,30148,32956,11,9,0
9932.808,30592,32956,11,9,0
9962.813,30568,32956,11,9,0
9992.829,30464,32956,11,9,0
10022.850,30456,32956,11,9,0
10052.852,30440,32956,11,9,0
10082.857,30624,32956,11,9,0
10112.876,30940,32956,11,9,0
10142.886,30720,32956,11,9,0
10172.893,31596,32956,11,9,0
10202.896,30740,32956,11,9,0
10232.903,30844,32956,11,9,0
10262.910,30816,32956,11,9,0
10292.915,30160,32956,11,9,0
10322.922,29900,32956,11,9,0
10352.924,29996,32956,11,9,0
10382.930,29256,32956,11,9,0
10412.936,29668,32956,11,9,0
10442.947,30380,32956,11,9,0
10472.957,29420,32956,11,9,0
10502.977,30588,32956,11,9,0
10532.990,30696,32956,11,9,0
10562.991,30816,32956,11,9,0
10592.995,30540,32956,11,9,0
10622.999,29428,32956,11,9,0
10653.005,30608,32956,11,9,0
10683.021,29884,32956,11,9,0
10713.026,29520,32956,11,9,0
10743.032,29368,32956,11,9,0
10773.042,29780,32956,11,9,0
10803.051,29256,32956,11,9,0
