t_secs,rss_kb,vmhwm_kb,fds,threads,panic_total
7351.990,43276,49108,43,9,0
7382.000,44688,49108,43,9,0
7412.019,46752,49108,41,9,0
7442.025,43120,49108,42,9,0
7472.035,43884,49108,43,9,0
7502.047,42604,49108,40,9,0
7532.056,45564,49108,43,9,0
7562.059,46564,49108,42,9,0
7592.065,46900,49108,42,9,0
7622.081,43148,49108,42,9,0
7652.089,43012,49108,43,9,0
7682.095,44880,49108,43,9,0
7712.099,46340,49108,42,9,0
7742.106,41784,49108,43,9,0
7772.114,43484,49108,43,9,0
7802.117,42788,49108,43,9,0
7832.121,43060,49108,43,9,0
7862.129,43184,49108,43,9,0
7892.135,45708,49108,43,9,0
7922.147,43128,49108,43,9,0
7952.154,43496,49108,42,9,0
7982.168,43328,49108,43,9,0
8012.178,42528,49108,43,9,0
8042.190,46532,49108,40,9,0
8072.199,45840,49108,43,9,0
8102.213,45892,49108,43,9,0
8132.217,45516,49108,42,9,0
8162.219,45184,49108,43,9,0
8192.222,44472,49108,43,9,0
8222.229,43008,49108,43,9,0
8252.240,43924,49108,43,9,0
8282.245,43812,49108,43,9,0
8312.248,45376,49108,43,9,0
8342.253,42900,49108,43,9,0
8372.258,43972,49108,43,9,0
8402.271,41836,49108,42,9,0
8432.286,40888,49108,42,9,0
8462.291,41572,49108,43,9,0
8492.299,42272,49108,40,9,0
8522.305,44992,49108,43,9,0
8552.314,46032,49108,43,9,0
8582.320,42016,49108,43,9,0
8612.333,42592,49108,43,9,0
8642.351,41476,49108,40,9,0
8672.359,42184,49108,43,9,0
8702.361,42608,49108,41,9,0
8732.369,41340,49108,43,9,0
8762.384,42604,49108,41,9,0
8792.395,42220,49108,43,9,0
8822.404,42396,49108,43,9,0
8852.406,42344,49108,43,9,0
8882.411,43076,49108,43,9,0
8912.421,43540,49108,43,9,0
8942.426,43560,49108,43,9,0
8972.439,43872,49108,43,9,0
9002.451,43672,49108,43,9,0
9032.463,44128,49108,43,9,0
9062.472,42624,49108,43,9,0
9092.482,44624,49108,43,9,0
9122.491,44208,49108,43,9,0
9152.506,45184,49108,43,9,0
9182.517,44124,49108,43,9,0
9212.529,44760,49108,42,9,0
9242.536,43560,49108,43,9,0
9272.553,44272,49108,43,9,0
9302.558,44252,49108,43,9,0
9332.560,46252,49108,43,9,0
9362.570,44148,49108,41,9,0
9392.579,43288,49108,43,9,0
9422.591,45168,49108,43,9,0
9452.597,45364,49108,43,9,0
9482.599,43168,49108,43,9,0
9512.606,43136,49108,43,9,0
9542.611,44912,49108,42,9,0
9572.623,43916,49108,43,9,0
9602.633,45600,49108,43,9,0
9632.638,46364,49108,43,9,0
9662.644,47136,49108,43,9,0
9692.646,45940,49108,43,9,0
9722.649,43480,49108,43,9,0
9752.655,41444,49108,43,9,0
9782.664,41040,49108,43,9,0
9812.672,42308,49108,43,9,0
9842.678,44324,49108,42,9,0
9872.690,45244,49108,42,9,0
9902.697,45864,49108,43,9,0
9932.701,47580,49108,41,9,0
9962.713,41936,49108,41,9,0
9992.718,45544,49108,42,9,0
10022.722,46764,49108,41,9,0
10052.751,47324,49108,43,9,0
10082.768,45360,49108,43,9,0
10112.782,45828,49108,43,9,0
10142.790,44540,49108,41,9,0
10172.798,44144,49108,43,9,0
10202.801,43412,49108,43,9,0
10232.818,43136,49108,42,9,0
10262.826,42936,49108,43,9,0
10292.831,42424,49108,43,9,0
10322.833,43828,49108,43,9,0
10352.840,44120,49108,43,9,0
10382.844,44252,49108,43,9,0
10412.849,45216,49108,43,9,0
10442.865,46516,49108,42,9,0
10472.871,46712,49108,43,9,0
10502.875,47460,49108,43,9,0
10532.881,48636,49132,43,9,0
10562.886,46712,49524,43,9,0
10592.888,47528,49524,42,9,0
10622.891,48816,49524,43,9,0
10652.905,46204,49524,42,9,0
10682.919,47064,49524,43,9,0
10712.935,46920,49524,43,9,0
10742.945,44740,49524,41,9,0
10772.974,44528,49524,42,9,0
10802.979,45860,49524,43,9,0
10832.986,46320,49524,40,9,0
10862.994,44712,49524,42,9,0
10893.003,45204,49524,43,9,0
10923.006,45104,49524,43,9,0
10953.012,44984,49524,43,9,0
10983.019,43624,49524,43,9,0
11013.024,43824,49524,43,9,0
11043.039,44628,49524,43,9,0
11073.044,44832,49524,43,9,0
11103.055,45584,49524,43,9,0
11133.060,45844,49524,41,9,0
11163.072,45376,49524,43,9,0
11193.075,44212,49524,43,9,0
11223.087,42900,49524,43,9,0
11253.100,43332,49524,42,9,0
11283.116,41404,49524,42,9,0
11313.123,42372,49524,43,9,0
11343.129,46360,49524,43,9,0
11373.130,46424,49524,43,9,0
11403.141,43760,49524,40,9,0
11433.156,43188,49524,43,9,0
11463.163,42428,49524,43,9,0
11493.165,43072,49524,43,9,0
11523.178,43884,49524,42,9,0
11553.184,42452,49524,43,9,0
11583.189,45100,49524,43,9,0
11613.201,44832,49524,43,9,0
11643.219,45384,49524,43,9,0
11673.227,45084,49524,41,9,0
11703.236,45980,49524,43,9,0
11733.239,45868,49524,43,9,0
11763.250,44996,49524,43,9,0
